accion,ruta,tipo_catalogo,tipo_en_disco,destino
BORRADO,Ordenanzas Descargadas\1200 x\porvenir_decreto_alcaldicio_936_autoriza_el_cierre_administrativo_del_proyecto_denominado__view.pdf,HTML,HTML,
BORRADO,Ordenanzas ordenadas\OCR ok\porvenir_decreto_alcaldicio_936_autoriza_el_cierre_administrativo_del_proyecto_denominado__view.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\porvenir_ordenanza_ord_1_ordenanza_plan_regulador_comunal__view.pdf,HTML,HTML,
BORRADO,Ordenanzas ordenadas\OCR ok\porvenir_ordenanza_ord_1_ordenanza_plan_regulador_comunal__view.pdf,HTML,HTML,
BORRADO,descargas\primavera\busqueda_global\atribuciones_esenciales__1uuy1.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\primavera_atribuciones_esenciales__1uuy1.pdf,HTML,HTML,
BORRADO,descargas\puchuncavi\busqueda_global\otras_atribuciones__Navegar.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\puchuncavi_otras_atribuciones__Navegar.pdf,HTML,HTML,
BORRADO,descargas\pucon\busqueda_global\otras_atribuciones__navegar.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\pucon_otras_atribuciones__navegar.pdf,HTML,HTML,
BORRADO,descargas\pudahuel\busqueda_global\atribuciones_esenciales__Navegar.pdf,HTML,HTML,
BORRADO,descargas\pudahuel\busqueda_global\decreto_alcaldicio_205_promulgase_la_aprobacion_del_plan_regulador_comunal_de_pu__7BnCFOUjrA4W13t.pdf,HTML,HTML,
BORRADO,descargas\pudahuel\busqueda_global\decreto_alcaldicio_207_autoriza_suspension_permisos_de_edificacion_plan_regulado__open.pdf,HTML,HTML,
BORRADO,descargas\pudahuel\busqueda_global\decreto_alcaldicio_2315_aprueba_modificacion_plazo_ejecucion_estudio_plan_regula__peva4Hhc8jaLgKh.pdf,HTML,HTML,
BORRADO,descargas\pudahuel\busqueda_global\decreto_alcaldicio_2669_ratifica_acuerdo_n_108_del_concejo_que_da_inicio_al_proc__oCUhmnS9GLX84Tw.pdf,HTML,HTML,
BORRADO,descargas\pudahuel\busqueda_global\decreto_alcaldicio_3656_apruebese_plan_regulador_comunal_de_pudahuel__5qGDrBDJ3r6mJLj.pdf,HTML,HTML,
BORRADO,descargas\pudahuel\busqueda_global\decreto_alcaldicio_380_autoriza_aumento_de_plazo_en_30_dias_propuesta_publica_es__bzJ1Ok0s1Hp0bxa.pdf,HTML,HTML,
BORRADO,descargas\pudahuel\busqueda_global\decreto_alcaldicio_751_promulga_enmienda_n_1_del_plan_regulador_comunal__open.pdf,HTML,HTML,
BORRADO,descargas\pudahuel\busqueda_global\decreto_alcaldicio_nuevo_plan_regulador_comunal_de_pudahuel_prcque_rige_a_partir__AlIsrVUsXyYnJnB.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\pudahuel_atribuciones_esenciales__Navegar.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\pudahuel_decreto_alcaldicio_205_promulgase_la_aprobacion_del_plan_regulador_comunal_de_pu__7BnCFOUjrA4W13t.pdf,HTML,HTML,
BORRADO,Ordenanzas ordenadas\OCR ok\pudahuel_decreto_alcaldicio_205_promulgase_la_aprobacion_del_plan_regulador_comunal_de_pu__7BnCFOUjrA4W13t.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\pudahuel_decreto_alcaldicio_207_autoriza_suspension_permisos_de_edificacion_plan_regulado__open.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\pudahuel_decreto_alcaldicio_2315_aprueba_modificacion_plazo_ejecucion_estudio_plan_regula__peva4Hhc8jaLgKh.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\pudahuel_decreto_alcaldicio_2669_ratifica_acuerdo_n_108_del_concejo_que_da_inicio_al_proc__oCUhmnS9GLX84Tw.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\pudahuel_decreto_alcaldicio_3656_apruebese_plan_regulador_comunal_de_pudahuel__5qGDrBDJ3r6mJLj.pdf,HTML,HTML,
BORRADO,Ordenanzas ordenadas\OCR ok\pudahuel_decreto_alcaldicio_3656_apruebese_plan_regulador_comunal_de_pudahuel__5qGDrBDJ3r6mJLj.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\pudahuel_decreto_alcaldicio_380_autoriza_aumento_de_plazo_en_30_dias_propuesta_publica_es__bzJ1Ok0s1Hp0bxa.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\pudahuel_decreto_alcaldicio_751_promulga_enmienda_n_1_del_plan_regulador_comunal__open.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\pudahuel_decreto_alcaldicio_nuevo_plan_regulador_comunal_de_pudahuel_prcque_rige_a_partir__AlIsrVUsXyYnJnB.pdf,HTML,HTML,
BORRADO,Ordenanzas ordenadas\OCR ok\pudahuel_decreto_alcaldicio_nuevo_plan_regulador_comunal_de_pudahuel_prcque_rige_a_partir__AlIsrVUsXyYnJnB.pdf,HTML,HTML,
BORRADO,descargas\puente_alto\busqueda_global\decreto_modifica_plan_regulador_comunal__navegar.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\puente_alto_decreto_modifica_plan_regulador_comunal__navegar.pdf,HTML,HTML,
BORRADO,descargas\puerto_montt\busqueda_global\decreto_exento_aprueba_modificacion_al_plan_regulador_comunal__27nie.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\puerto_montt_decreto_exento_aprueba_modificacion_al_plan_regulador_comunal__27nie.pdf,HTML,HTML,
BORRADO,descargas\puerto_octay\busqueda_global\atribuciones_esenciales__navegar.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\puerto_octay_atribuciones_esenciales__navegar.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\puerto_varas_resolucion_aprueba_plan_regulador_comunal_de_la_comuna_de_puerto_varas__Navegar.pdf,HTML,HTML,
BORRADO,descargas\puerto_varas\busqueda_global\resolucion_aprueba_plan_regulador_comunal_de_la_comuna_de_puerto_varas__Navegar.pdf,HTML,HTML,
BORRADO,descargas\pumanque\busqueda_global\decreto_682_plan_regulador__view.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\pumanque_decreto_682_plan_regulador__view.pdf,HTML,HTML,
BORRADO,Ordenanzas ordenadas\OCR ok\pumanque_decreto_682_plan_regulador__view.pdf,HTML,HTML,
BORRADO,descargas\punitaqui\busqueda_global\atribuciones_esenciales__Navegar.pdf,HTML,HTML,
BORRADO,descargas\punitaqui\busqueda_global\decreto_0057_mat_otras_declarese_el_cumplimiento_de_proceso_de_consulta_publica___view.pdf,HTML,HTML,
BORRADO,descargas\punitaqui\busqueda_global\decreto_43_mat_otras_promulga_el_plan_regulador_comunal_de_punitaqui_localidades__view.pdf,HTML,HTML,
BORRADO,descargas\punitaqui\busqueda_global\decreto_alcaldicio_promulga_el_plan_regulador_comunal_de_punitaqui_localidades_d__view.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\punitaqui_atribuciones_esenciales__Navegar.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\punitaqui_decreto_0057_mat_otras_declarese_el_cumplimiento_de_proceso_de_consulta_publica___view.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\punitaqui_decreto_43_mat_otras_promulga_el_plan_regulador_comunal_de_punitaqui_localidades__view.pdf,HTML,HTML,
BORRADO,Ordenanzas ordenadas\OCR ok\punitaqui_decreto_43_mat_otras_promulga_el_plan_regulador_comunal_de_punitaqui_localidades__view.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\punitaqui_decreto_alcaldicio_promulga_el_plan_regulador_comunal_de_punitaqui_localidades_d__view.pdf,HTML,HTML,
BORRADO,Ordenanzas ordenadas\OCR ok\punitaqui_decreto_alcaldicio_promulga_el_plan_regulador_comunal_de_punitaqui_localidades_d__view.pdf,HTML,HTML,
BORRADO,descargas\punta_arenas\busqueda_global\decreto_establece_dejar_sin_efecto_las_declaratoria_de_utilidad_publica_correspo__Navegar.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\punta_arenas_decreto_establece_dejar_sin_efecto_las_declaratoria_de_utilidad_publica_correspo__Navegar.pdf,HTML,HTML,
BORRADO,descargas\puqueldon\busqueda_global\atribuciones_esenciales__Navegar.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\puqueldon_atribuciones_esenciales__Navegar.pdf,HTML,HTML,
BORRADO,descargas\purranque\busqueda_global\decreto_2097_da_inicio_de_procedimiento_eae_actualizacion_plan_regulador_de_purr__view.pdf,HTML,HTML,
BORRADO,descargas\purranque\busqueda_global\decreto_2771_aprueba_cronograma_de_actualizacion_plan_regulador_comunal_de_purra__view.pdf,HTML,HTML,
BORRADO,descargas\purranque\busqueda_global\decreto_4271_aprueba_plan_regulador_comunal_de_purranque_para_tramitacion_region__view.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\purranque_decreto_2097_da_inicio_de_procedimiento_eae_actualizacion_plan_regulador_de_purr__view.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\purranque_decreto_2771_aprueba_cronograma_de_actualizacion_plan_regulador_comunal_de_purra__view.pdf,HTML,HTML,
BORRADO,Ordenanzas ordenadas\OCR ok\purranque_decreto_2771_aprueba_cronograma_de_actualizacion_plan_regulador_comunal_de_purra__view.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\purranque_decreto_4271_aprueba_plan_regulador_comunal_de_purranque_para_tramitacion_region__view.pdf,HTML,HTML,
BORRADO,Ordenanzas ordenadas\OCR ok\purranque_decreto_4271_aprueba_plan_regulador_comunal_de_purranque_para_tramitacion_region__view.pdf,HTML,HTML,
BORRADO,descargas\putaendo\busqueda_global\atribuciones_esenciales__Navegar.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\putaendo_atribuciones_esenciales__Navegar.pdf,HTML,HTML,
BORRADO,descargas\putre\busqueda_global\atribuciones_esenciales__Navegar.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\putre_atribuciones_esenciales__Navegar.pdf,HTML,HTML,
BORRADO,descargas\queilen\busqueda_global\atribuciones_esenciales__Navegar.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\queilen_atribuciones_esenciales__Navegar.pdf,HTML,HTML,
BORRADO,descargas\quemchi\busqueda_global\atribuciones_esenciales__Navegar.pdf,HTML,HTML,
BORRADO,descargas\quemchi\busqueda_global\martinez_saenz_ltda__open.pdf,HTML,HTML,
BORRADO,descargas\quemchi\busqueda_global\martinez_saenz_ltda__open_1.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\quemchi_atribuciones_esenciales__Navegar.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\quemchi_martinez_saenz_ltda__open.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\quemchi_martinez_saenz_ltda__open_1.pdf,HTML,HTML,
BORRADO,Ordenanzas ordenadas\OCR ok\quemchi_martinez_saenz_ltda__open_1.pdf,HTML,HTML,
BORRADO,descargas\quilicura\busqueda_global\decreto_exento_aprueba_enmienda_al_plan_regulador_comunal_de_quilicura__view.pdf,HTML,HTML,
BORRADO,descargas\quilicura\busqueda_global\decreto_exento_modifica_decreto_n4262_de_2017_que_aprueba_enmienda_al_plan_regul__view.pdf,HTML,HTML,
BORRADO,descargas\quilicura\busqueda_global\oficio_el_instrumento_de_ordenamiento_territorial_a_ser_evaluado_ambientalmente___view.pdf,HTML,HTML,
BORRADO,descargas\quilicura\busqueda_global\ordenanza_37_compilado_del_plan_regulador_comunal_de_quilicura_y_las_respectivas__view.pdf,HTML,HTML,
BORRADO,descargas\quilicura\busqueda_global\proceso_de_aprobacion_legal_del_plan_regulador_comunal__documento.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\quilicura_decreto_exento_aprueba_enmienda_al_plan_regulador_comunal_de_quilicura__view.pdf,HTML,HTML,
BORRADO,Ordenanzas ordenadas\OCR ok\quilicura_decreto_exento_aprueba_enmienda_al_plan_regulador_comunal_de_quilicura__view.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\quilicura_decreto_exento_modifica_decreto_n4262_de_2017_que_aprueba_enmienda_al_plan_regul__view.pdf,HTML,HTML,
BORRADO,Ordenanzas ordenadas\OCR ok\quilicura_decreto_exento_modifica_decreto_n4262_de_2017_que_aprueba_enmienda_al_plan_regul__view.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\quilicura_ordenanza_37_compilado_del_plan_regulador_comunal_de_quilicura_y_las_respectivas__view.pdf,HTML,HTML,
BORRADO,Ordenanzas ordenadas\OCR ok\quilicura_ordenanza_37_compilado_del_plan_regulador_comunal_de_quilicura_y_las_respectivas__view.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\quilicura_oficio_el_instrumento_de_ordenamiento_territorial_a_ser_evaluado_ambientalmente___view.pdf,HTML,HTML,
BORRADO,Ordenanzas ordenadas\OCR ok\quilicura_oficio_el_instrumento_de_ordenamiento_territorial_a_ser_evaluado_ambientalmente___view.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\quilicura_proceso_de_aprobacion_legal_del_plan_regulador_comunal__documento.pdf,HTML,HTML,
BORRADO,Ordenanzas ordenadas\OCR ok\quilicura_proceso_de_aprobacion_legal_del_plan_regulador_comunal__documento.pdf,HTML,HTML,
BORRADO,descargas\quilleco\busqueda_global\atribuciones_esenciales__Navegar.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\quilleco_atribuciones_esenciales__Navegar.pdf,HTML,HTML,
BORRADO,descargas\quillon\busqueda_global\decreto_aprueba_la_enmienda_a_plano_regulador__navegar.pdf,HTML,HTML,
BORRADO,descargas\quillon\busqueda_global\plan_regulador__plano-regulador.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\quillon_decreto_aprueba_la_enmienda_a_plano_regulador__navegar.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\quillon_plan_regulador__plano-regulador.pdf,HTML,HTML,
BORRADO,descargas\quillota\busqueda_global\potestades_competencias_responsabilidades_funciones_atribuciones_yo_tareas__Navegar.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\quillota_potestades_competencias_responsabilidades_funciones_atribuciones_yo_tareas__Navegar.pdf,HTML,HTML,
BORRADO,descargas\quilpue\busqueda_global\fase_de_participacion_ciudadana_actualizacion_plan_regulador__plan-regulador-comunal.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\quilpue_fase_de_participacion_ciudadana_actualizacion_plan_regulador__plan-regulador-comunal.pdf,HTML,HTML,
BORRADO,descargas\quinta_de_tilcoco\busqueda_global\decreto_alcaldicio_305_ordenanza_local_plan_regulador_comunal_de_quinta_de_tilco__open.pdf,HTML,HTML,
BORRADO,descargas\quinta_de_tilcoco\busqueda_global\decreto_exento_aprueba_enmienda_no_1_del_plan_regulador_comunal_de_quinta_de_til__open.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\quinta_de_tilcoco_decreto_alcaldicio_305_ordenanza_local_plan_regulador_comunal_de_quinta_de_tilco__open.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\quinta_de_tilcoco_decreto_exento_aprueba_enmienda_no_1_del_plan_regulador_comunal_de_quinta_de_til__open.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\quinta_de_tilcoco_resolucion_aprueba_plan_regulador_comunal__N.pdf,HTML,HTML,
BORRADO,descargas\quinta_de_tilcoco\busqueda_global\resolucion_aprueba_plan_regulador_comunal__N.pdf,HTML,HTML,
BORRADO,descargas\quinta_normal\busqueda_global\plan_regulador__navegar.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\quinta_normal_plan_regulador__navegar.pdf,HTML,HTML,
BORRADO,descargas\quintero\busqueda_global\atribuciones_esenciales__Navegar.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\quintero_atribuciones_esenciales__Navegar.pdf,HTML,HTML,
BORRADO,descargas\quirihue\busqueda_global\decreto_aprueba_enmienda_al_plan_regulador_comunal_de_quirihue__navegar.pdf,HTML,HTML,
BORRADO,descargas\quirihue\busqueda_global\plan_regulador__plan-regulador.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\quirihue_decreto_aprueba_enmienda_al_plan_regulador_comunal_de_quirihue__navegar.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\quirihue_plan_regulador__plan-regulador.pdf,HTML,HTML,
BORRADO,Ordenanzas ordenadas\OCR ok\quirihue_plan_regulador__plan-regulador.pdf,HTML,HTML,
BORRADO,descargas\rancagua\busqueda_global\aviso_fe_de_erratas_modificacion_del_plan_regulador_comunal_de_rancagua__Navegar.pdf,HTML,HTML,
BORRADO,descargas\rancagua\busqueda_global\decreto_3490_expropiase_para_efectos_de_dar_cumplimiento_a_las_normas_del_plan_r__2016-10-D-3490.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\rancagua_decreto_3490_expropiase_para_efectos_de_dar_cumplimiento_a_las_normas_del_plan_r__2016-10-D-3490.pdf,HTML,HTML,
BORRADO,Ordenanzas ordenadas\OCR ok\rancagua_decreto_3490_expropiase_para_efectos_de_dar_cumplimiento_a_las_normas_del_plan_r__2016-10-D-3490.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\rancagua_aviso_fe_de_erratas_modificacion_del_plan_regulador_comunal_de_rancagua__Navegar.pdf,HTML,HTML,
BORRADO,descargas\rauco\busqueda_global\atribuciones_esenciales__Navegar.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\rauco_atribuciones_esenciales__Navegar.pdf,HTML,HTML,
BORRADO,descargas\recoleta\busqueda_global\atribuciones_esenciales__Navegar.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\recoleta_atribuciones_esenciales__Navegar.pdf,HTML,HTML,
BORRADO,descargas\renca\busqueda_global\atribuciones_esenciales__Navegar.pdf,HTML,HTML,
BORRADO,descargas\renca\busqueda_global\aviso_aprobacion_actualizacion_plan_regulador_comunal_de_renca__view.pdf,HTML,HTML,
BORRADO,descargas\renca\busqueda_global\decreto_1050_aprueba_el_inicio_del_proceso_de_actualizacion_del_plan_regulador_d__open.pdf,HTML,HTML,
BORRADO,descargas\renca\busqueda_global\decreto_1056_designa_comision_tecnica_municipal_para_el_proceso_de_actualizacion__open.pdf,HTML,HTML,
BORRADO,descargas\renca\busqueda_global\decreto_alcaldicio_1474_aprueba_la_enmienda_al_plan_regulador_comunal_que_establ__open.pdf,HTML,HTML,
BORRADO,descargas\renca\busqueda_global\decreto_alcaldicio_587_adjudica_proppublica_actualizacion_plan_regulador_comuna___open.pdf,HTML,HTML,
BORRADO,descargas\renca\busqueda_global\decreto_alcaldicio_647_modificacion_del_plan_regulador_comunal_de_renca__13rNljfi0DlUP0X8Yk_tx7iHndzXS9Fma.pdf,HTML,HTML,
BORRADO,descargas\renca\busqueda_global\decreto_alcaldicio_647_modificacion_del_plan_regulador_comunal_de_renca__14_GFzyWnMgLwHDeINYAukxl5Ubkbp9sk.pdf,HTML,HTML,
BORRADO,descargas\renca\busqueda_global\decreto_alcaldicio_647_modificacion_del_plan_regulador_comunal_de_renca__1qgkrz0TBYItpbw4L_raff4mtL9yfp_N_.pdf,HTML,HTML,
BORRADO,descargas\renca\busqueda_global\decreto_alcaldicio_787_aprueba_inicio_del_proceso_de_enmienda_del_plan_regulador__open.pdf,HTML,HTML,
BORRADO,descargas\renca\busqueda_global\decreto_apruebase_enmienda_al_plan_regulador_comunal_que_establece_nuevas_exigen__open.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\renca_atribuciones_esenciales__Navegar.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\renca_decreto_1050_aprueba_el_inicio_del_proceso_de_actualizacion_del_plan_regulador_d__open.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\renca_decreto_1056_designa_comision_tecnica_municipal_para_el_proceso_de_actualizacion__open.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\renca_decreto_alcaldicio_1474_aprueba_la_enmienda_al_plan_regulador_comunal_que_establ__open.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\renca_decreto_alcaldicio_587_adjudica_proppublica_actualizacion_plan_regulador_comuna___open.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\renca_decreto_alcaldicio_647_modificacion_del_plan_regulador_comunal_de_renca__13rNljfi0DlUP0X8Yk_tx7iHndzXS9Fma.pdf,HTML,HTML,
BORRADO,Ordenanzas ordenadas\OCR ok\renca_decreto_alcaldicio_647_modificacion_del_plan_regulador_comunal_de_renca__13rNljfi0DlUP0X8Yk_tx7iHndzXS9Fma.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\renca_decreto_alcaldicio_647_modificacion_del_plan_regulador_comunal_de_renca__14_GFzyWnMgLwHDeINYAukxl5Ubkbp9sk.pdf,HTML,HTML,
BORRADO,Ordenanzas ordenadas\OCR ok\renca_decreto_alcaldicio_647_modificacion_del_plan_regulador_comunal_de_renca__14_GFzyWnMgLwHDeINYAukxl5Ubkbp9sk.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\renca_decreto_alcaldicio_647_modificacion_del_plan_regulador_comunal_de_renca__1qgkrz0TBYItpbw4L_raff4mtL9yfp_N_.pdf,HTML,HTML,
BORRADO,Ordenanzas ordenadas\OCR ok\renca_decreto_alcaldicio_647_modificacion_del_plan_regulador_comunal_de_renca__1qgkrz0TBYItpbw4L_raff4mtL9yfp_N_.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\renca_decreto_alcaldicio_787_aprueba_inicio_del_proceso_de_enmienda_del_plan_regulador__open.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\renca_decreto_apruebase_enmienda_al_plan_regulador_comunal_que_establece_nuevas_exigen__open.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\renca_aviso_aprobacion_actualizacion_plan_regulador_comunal_de_renca__view.pdf,HTML,HTML,
BORRADO,descargas\rengo\busqueda_global\atribuciones_esenciales__Navegar.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\rengo_atribuciones_esenciales__Navegar.pdf,HTML,HTML,
BORRADO,descargas\requinoa\busqueda_global\atribuciones_esenciales__Navegar.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\requinoa_atribuciones_esenciales__Navegar.pdf,HTML,HTML,
BORRADO,descargas\retiro\busqueda_global\alcalde__Navegar.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\retiro_alcalde__Navegar.pdf,HTML,HTML,
BORRADO,descargas\rinconada\busqueda_global\consulta_publica_sobre_articulo_28_ley_21078__navegar.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\rinconada_consulta_publica_sobre_articulo_28_ley_21078__navegar.pdf,HTML,HTML,
BORRADO,descargas\rio_claro\busqueda_global\atribuciones_esenciales__Navegar.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\rio_claro_atribuciones_esenciales__Navegar.pdf,HTML,HTML,
BORRADO,descargas\rio_ibanez\busqueda_global\acuerdo_462_se_acuerda_cofinanciar_estudio_elaboracion_plan_regulador_comunal_de__view.pdf,HTML,HTML,
BORRADO,descargas\rio_ibanez\busqueda_global\atribuciones_esenciales__Navegar.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\rio_ibanez_acuerdo_462_se_acuerda_cofinanciar_estudio_elaboracion_plan_regulador_comunal_de__view.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\rio_ibanez_atribuciones_esenciales__Navegar.pdf,HTML,HTML,
BORRADO,descargas\rio_negro\busqueda_global\atribuciones_esenciales__Navegar.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\rio_negro_atribuciones_esenciales__Navegar.pdf,HTML,HTML,
BORRADO,descargas\rio_verde\busqueda_global\atribuciones_esenciales__Navegar.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\rio_verde_atribuciones_esenciales__Navegar.pdf,HTML,HTML,
BORRADO,descargas\romeral\busqueda_global\atribuciones_esenciales__Navegar.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\romeral_atribuciones_esenciales__Navegar.pdf,HTML,HTML,
BORRADO,descargas\saavedra\busqueda_global\aprueba_plan_regulador_y_ordenanza_local_de_puerto_saaveda__Eaz79zFP7lhDod9-V5oriDoBDeHpx8P0aST-LJtQ39zkjw.pdf,HTML,HTML,
BORRADO,descargas\saavedra\busqueda_global\atribuciones_esenciales__Navegar.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\saavedra_atribuciones_esenciales__Navegar.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\saavedra_aprueba_plan_regulador_y_ordenanza_local_de_puerto_saaveda__Eaz79zFP7lhDod9-V5oriDoBDeHpx8P0aST-LJtQ39zkjw.pdf,HTML,HTML,
BORRADO,descargas\sagrada_familia\busqueda_global\atribuciones_esenciales__Navegar.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\sagrada_familia_atribuciones_esenciales__Navegar.pdf,HTML,HTML,
BORRADO,descargas\san_antonio\proactiva_externa\manual-familia-preparada.pdf,HTML,HTML,
BORRADO,descargas\san_antonio\busqueda_global\plan_regulador__sO5OmHFivro5Mf4.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\san_antonio_plan_regulador__sO5OmHFivro5Mf4.pdf,HTML,HTML,
BORRADO,Ordenanzas ordenadas\OCR ok\san_antonio_plan_regulador__sO5OmHFivro5Mf4.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\san_antonio_manual-familia-preparada.pdf,HTML,HTML,
BORRADO,descargas\san_bernardo\busqueda_global\decreto_modifica_ordenanza_del_plan_regulador_comunal__navegar.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\san_bernardo_decreto_modifica_ordenanza_del_plan_regulador_comunal__navegar.pdf,HTML,HTML,
BORRADO,descargas\san_clemente\busqueda_global\resolucion_promulga_plan_regulador_comunal_de_san_clemente_y_deja_sin_efecto_res__navegar.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\san_clemente_resolucion_promulga_plan_regulador_comunal_de_san_clemente_y_deja_sin_efecto_res__navegar.pdf,HTML,HTML,
BORRADO,descargas\san_esteban\busqueda_global\resolucion_actualizacion_plano_regulador__navegar.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\san_esteban_resolucion_actualizacion_plano_regulador__navegar.pdf,HTML,HTML,
BORRADO,descargas\san_fabian\busqueda_global\consulta_publica_sobre_el_proceso_elaboracion_de_los_planes_reguladores_comunale__Navegar.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\san_fabian_consulta_publica_sobre_el_proceso_elaboracion_de_los_planes_reguladores_comunale__Navegar.pdf,HTML,HTML,
